date,price,soy_ret_1d,event_type,direction,primary_driver,secondary_driver,narrative_strength,speculation_level,data_confirmation,fade_risk,oil_chg7,dollar_chg7,rsi_14,vol_30d,mom_5d,mom_20d,news_sentiment,cot_noncomm_long_pct,outcome_1d_pct,outcome_7d_pct,outcome_15d_pct,outcome_30d_pct,fade_occurred_7d
2024-09-16,1004.5,1.799,speculative_mom,bullish,speculative_mom,oil_energy,0.638,0.919,0.0,0.0,0.0136,-0.0035,64.4,0.0146,0.0045,0.07,0.0,6.1,0.149,4.853,2.937,-3.036,False
2024-09-17,1006.0,0.149,speculative_mom,bullish,speculative_mom,oil_energy,0.511,0.918,0.0,0.0,0.052,-0.0029,62.9,0.0143,0.0292,0.052,0.0,6.1,0.795,3.479,1.019,-4.051,False
2024-09-18,1014.0,0.795,speculative_mom,bullish,speculative_mom,macro_fx,0.556,0.917,0.0,0.117,0.032,-0.0094,68.8,0.0141,0.035,0.0593,0.0,6.2,-0.074,5.104,0.616,-3.698,False
2024-09-19,1013.25,-0.074,oil_energy,bullish,oil_energy,speculative_mom,0.763,0.917,0.0,0.0,0.0943,-0.01,64.8,0.014,0.0219,0.0522,0.0,6.2,-0.123,4.318,0.148,-3.035,False
2024-09-20,1012.0,-0.123,speculative_mom,bullish,speculative_mom,oil_energy,0.651,0.916,0.0,0.0,0.0685,-0.0094,61.9,0.0139,0.0256,0.0752,0.0,6.3,-0.123,4.471,-0.642,-2.915,False
2024-09-23,1039.25,2.693,speculative_mom,bullish,speculative_mom,oil_energy,0.751,0.909,0.0,0.115,0.0203,-0.0044,65.2,0.0144,0.0346,0.0916,0.0,6.8,-0.123,4.471,-4.162,-2.915,False
2024-09-24,1042.25,0.289,speculative_mom,bullish,speculative_mom,macro_fx,0.704,0.907,0.0,0.12,0.0424,-0.0073,63.7,0.0141,0.036,0.086,0.0,7.0,1.055,0.36,-4.917,-4.653,True
2024-09-25,1053.25,1.055,speculative_mom,bullish,speculative_mom,macro_fx,0.712,0.904,0.0,0.129,-0.0057,0.0016,65.9,0.0134,0.0387,0.0886,0.0,7.2,-1.163,-1.472,-6.955,-5.578,False
2024-09-26,1041.0,-1.163,speculative_mom,bullish,speculative_mom,oil_energy,0.686,0.902,0.0,0.0,-0.0494,-0.0033,69.2,0.0135,0.0274,0.0861,0.0,7.4,2.378,-0.672,-5.019,-5.578,True
2024-09-27,1065.75,2.378,speculative_mom,bullish,speculative_mom,oil_energy,0.737,0.9,0.0,0.219,-0.0385,-0.0018,72.1,0.0127,0.0531,0.0945,0.0,7.5,-0.821,-4.645,-8.984,-4.598,False
2024-09-30,1057.0,-0.821,speculative_mom,bullish,speculative_mom,macro_fx,0.607,0.886,0.0,0.189,-0.0525,0.0017,79.4,0.0125,0.0171,0.0764,0.0,8.5,0.024,-3.477,-7.19,-4.281,False
2024-10-01,1057.25,0.024,speculative_mom,bullish,speculative_mom,oil_energy,0.501,0.882,0.0,0.183,-0.0291,0.0047,79.1,0.0122,0.0144,0.0604,0.0,8.8,-0.118,-4.02,-6.195,-5.084,False
2024-10-03,1046.0,-0.947,oil_energy,bullish,oil_energy,macro_fx,0.91,0.773,0.0,0.064,0.03,0.0161,73.2,0.0125,0.0048,0.0374,0.0,9.5,-0.789,-4.78,-4.756,-5.76,False
2024-10-04,1037.75,-0.789,macro_fx,bearish,macro_fx,oil_energy,0.669,0.815,0.0,0.2,0.0673,0.0159,64.1,0.0117,-0.0263,0.049,0.0,9.8,-0.361,-4.505,-4.818,-3.782,False
2024-10-07,1034.0,-0.361,oil_energy,bullish,oil_energy,macro_fx,1.0,0.746,0.0,0.2,0.1399,0.0197,61.6,0.0117,-0.0218,0.034,0.0,10.2,-1.717,-5.222,-5.803,-2.345,False
2024-10-08,1016.25,-1.717,macro_fx,bearish,macro_fx,oil_energy,0.857,0.828,0.0,0.329,0.0791,0.0212,50.9,0.0122,-0.0388,0.0396,0.0,10.3,0.394,-2.706,-5.018,-1.747,True
2024-10-09,1020.25,0.394,macro_fx,bearish,macro_fx,oil_energy,0.847,0.783,0.0,0.313,0.0744,0.0213,52.6,0.0121,-0.0339,0.0413,0.0,10.4,-0.539,-2.706,-4.288,-2.916,False
2024-10-10,1014.75,-0.539,macro_fx,bearish,macro_fx,oil_energy,0.701,0.746,0.0,0.2,0.0862,0.0178,51.0,0.012,-0.0299,0.0234,0.0,10.5,-0.912,-3.326,-3.178,-3.646,False
2024-10-11,1005.5,-0.912,oil_energy,bullish,oil_energy,macro_fx,0.591,0.753,0.0,0.304,0.0779,0.0119,35.9,0.0119,-0.0311,0.019,0.0,10.6,-0.945,-1.367,-2.287,-2.188,False
2024-10-14,996.0,-0.945,macro_fx,bearish,macro_fx,speculative_mom,0.506,0.803,0.0,0.123,0.0016,0.0128,31.7,0.012,-0.0368,-0.0085,0.0,10.5,-0.502,0.151,-0.879,-1.029,True
2024-10-15,991.0,-0.502,oil_energy,bearish,oil_energy,macro_fx,0.755,0.701,0.0,0.118,-0.0511,0.0072,24.1,0.0117,-0.0248,-0.0149,0.0,10.4,-1.11,0.53,0.277,-0.757,True
2024-10-16,980.0,-1.11,oil_energy,bearish,oil_energy,speculative_mom,0.621,0.823,0.0,0.244,-0.0875,0.0102,24.4,0.0117,-0.0395,-0.0335,0.0,10.3,0.893,0.791,1.48,0.893,False
2024-10-18,970.0,-1.896,speculative_mom,bearish,speculative_mom,oil_energy,0.384,0.787,0.0,0.418,-0.0549,0.0054,11.5,0.0118,-0.0353,-0.0415,0.0,10.2,0.893,-1.492,4.82,0.076,True
2024-10-25,987.75,-0.853,oil_energy,bullish,oil_energy,speculative_mom,0.405,0.762,0.0,0.2,0.0197,0.0065,31.8,0.0112,0.0183,-0.0732,0.0,10.1,-1.392,0.607,1.088,0.228,True
2024-10-28,974.0,-1.392,oil_energy,bearish,oil_energy,speculative_mom,1.0,0.775,0.0,0.0,-0.0466,0.0047,32.8,0.0109,-0.0071,-0.0785,0.0,10.7,-0.898,2.105,3.67,2.13,True
2024-11-01,982.5,0.0,macro_fx,bullish,macro_fx,speculative_mom,0.276,0.654,0.0,0.0,-0.0181,-0.0014,44.4,0.0112,-0.0053,-0.0532,0.0,11.5,0.483,2.137,0.102,-0.051,False
2024-11-04,987.25,0.483,oil_energy,bullish,oil_energy,macro_fx,0.501,0.669,0.0,0.2,0.0182,-0.0016,48.4,0.01,0.0136,-0.0452,0.0,11.7,0.658,1.722,-0.152,-1.064,False
2024-11-06,994.5,0.075,macro_fx,bearish,macro_fx,oil_energy,1.0,0.708,0.0,0.2,0.064,0.0074,52.7,0.0098,0.0184,-0.0252,0.0,11.7,0.075,0.402,-0.578,-3.167,False
2024-11-07,1015.5,2.112,oil_energy,bullish,oil_energy,macro_fx,0.589,0.837,0.0,0.126,0.0766,0.0022,70.7,0.0105,0.0336,0.0007,0.0,11.8,0.075,0.402,-2.56,-3.167,False
2024-11-08,1016.75,0.123,speculative_mom,bullish,speculative_mom,oil_energy,0.51,0.842,0.0,0.116,0.0258,0.0097,67.8,0.0094,0.0349,0.0112,0.0,11.8,-0.492,-1.795,-3.098,-4.647,False
2024-11-11,1011.75,-0.492,oil_energy,bearish,oil_energy,macro_fx,0.581,0.76,0.0,0.0,-0.0176,0.015,60.6,0.0094,0.0248,0.0158,0.0,12.2,-0.815,-2.1,-1.977,-3.608,False
2024-11-12,1003.5,-0.815,macro_fx,bearish,macro_fx,speculative_mom,0.612,0.639,0.0,0.0,-0.0197,0.0167,53.1,0.0094,0.0098,0.0126,0.0,12.3,0.075,-2.566,-1.968,-1.545,False
2024-11-13,1004.25,0.075,macro_fx,bearish,macro_fx,oil_energy,0.902,0.688,0.0,0.0,-0.0425,0.0249,54.1,0.0095,0.0098,0.0247,0.0,12.5,-1.842,-2.066,-1.046,-2.415,False
2024-11-14,985.75,-1.842,macro_fx,bearish,macro_fx,oil_energy,1.0,0.702,0.0,0.0,-0.0457,0.0314,49.1,0.0098,-0.0293,-0.003,0.0,12.6,1.293,0.0,0.812,-0.38,True
2024-11-15,998.5,1.293,macro_fx,bearish,macro_fx,oil_energy,0.525,0.707,0.0,0.2,-0.0651,0.0152,61.6,0.0101,-0.0179,0.0294,0.0,12.7,1.127,-1.502,-0.851,-0.025,True
2024-11-18,1009.75,1.127,macro_fx,bearish,macro_fx,oil_energy,0.579,0.71,0.0,0.212,-0.0442,0.0169,70.6,0.0104,-0.002,0.0293,0.0,12.6,-1.114,-2.08,-1.486,-1.015,False
2024-11-19,998.5,-1.114,macro_fx,bearish,macro_fx,speculative_mom,0.387,0.616,0.0,0.2,-0.0141,0.0115,60.2,0.0101,-0.005,0.0068,0.0,12.5,-0.801,-0.901,-0.3,-1.753,False
2024-11-20,990.5,-0.801,macro_fx,bearish,macro_fx,oil_energy,0.401,0.567,0.0,0.0,0.0122,0.0108,53.6,0.0102,-0.0137,-0.007,0.0,12.5,-1.287,-0.53,0.53,0.202,True
2024-11-21,977.75,-1.287,oil_energy,bullish,oil_energy,macro_fx,0.323,0.52,0.0,0.0,0.0291,0.009,48.1,0.0104,-0.0081,-0.0186,0.0,12.5,0.588,1.432,1.074,1.483,False
2024-11-22,983.5,0.588,macro_fx,bearish,macro_fx,oil_energy,0.437,0.579,0.0,0.0,0.0411,0.0095,48.5,0.0103,-0.015,-0.0043,0.0,12.4,0.229,0.025,-0.153,0.407,True
2024-11-25,985.75,0.229,macro_fx,bearish,macro_fx,oil_energy,0.588,0.658,0.0,0.2,0.0035,0.0014,46.7,0.0102,-0.0238,0.0121,0.0,12.1,-0.228,0.812,-0.913,0.659,True
2024-11-27,988.75,0.534,macro_fx,bullish,macro_fx,speculative_mom,0.814,0.655,0.0,0.2,-0.0064,-0.0019,37.3,0.01,-0.0018,0.0125,0.0,11.9,0.076,0.126,-2.604,3.05,False
2024-12-02,985.25,-0.43,macro_fx,bullish,macro_fx,speculative_mom,0.601,0.617,0.0,0.0,-0.0112,-0.0022,37.3,0.0093,0.0018,0.0028,0.0,11.8,0.66,1.04,-1.599,5.836,False
2024-12-05,993.75,1.017,macro_fx,bullish,macro_fx,speculative_mom,0.552,0.602,0.0,0.2,-0.0093,-0.0104,54.0,0.0091,0.0051,-0.0008,0.0,11.8,0.0,-1.182,-1.384,5.108,False
2024-12-18,951.75,-2.56,macro_fx,bearish,macro_fx,speculative_mom,0.93,0.843,0.0,0.192,0.0323,0.0177,27.7,0.0095,-0.0439,-0.0468,0.0,11.6,-0.535,0.333,6.488,6.68,True
2024-12-19,963.0,1.182,macro_fx,bearish,macro_fx,speculative_mom,0.644,0.747,0.0,0.11,0.0192,0.0189,35.8,0.0098,-0.0329,-0.0278,0.0,11.5,1.194,3.66,8.152,11.63,False
2024-12-20,974.5,1.194,macro_fx,bearish,macro_fx,speculative_mom,0.702,0.595,0.0,0.0,-0.0118,0.0085,44.7,0.0092,-0.0139,-0.0033,0.0,11.4,-0.513,2.565,7.029,11.63,True
2024-12-26,988.0,1.307,speculative_mom,bullish,speculative_mom,macro_fx,0.561,0.835,0.0,0.127,-0.0154,0.0119,47.1,0.0095,0.0381,0.0046,0.0,12.4,-0.81,0.43,4.656,6.225,True
2024-12-31,998.25,1.655,speculative_mom,bullish,speculative_mom,macro_fx,0.446,0.785,0.0,0.0,0.0259,0.0007,51.5,0.0092,0.0297,0.0132,0.0,13.4,0.125,1.528,6.737,3.181,False
2025-01-02,999.5,0.125,macro_fx,bearish,macro_fx,oil_energy,0.746,0.736,0.0,0.0,0.0528,0.0164,51.7,0.009,0.0249,0.0078,0.0,13.9,-1.851,1.528,5.628,3.652,True
2025-01-03,981.0,-1.851,oil_energy,bullish,oil_energy,macro_fx,0.536,0.557,0.0,0.0,0.0682,0.0084,44.6,0.0094,-0.0071,-0.0028,0.0,14.1,1.172,6.32,6.524,5.861,False
2025-01-06,992.5,1.172,macro_fx,bullish,macro_fx,oil_energy,0.612,0.632,0.0,0.2,0.0494,0.0,51.5,0.0095,0.0128,-0.0013,0.0,13.9,-0.025,5.063,5.29,3.955,False
2025-01-07,992.25,-0.025,oil_energy,bullish,oil_energy,macro_fx,0.514,0.611,0.0,0.2,0.0665,0.0038,53.8,0.0092,0.0104,-0.0015,0.0,13.8,-0.479,5.063,6.878,5.367,True
2025-01-10,1013.5,2.142,oil_energy,bullish,oil_energy,speculative_mom,0.666,0.806,0.0,0.119,0.0676,0.0107,70.4,0.01,0.0331,0.0181,0.0,13.6,2.142,4.193,4.415,1.751,False
2025-01-13,1041.5,2.763,speculative_mom,bullish,speculative_mom,oil_energy,0.685,0.801,0.0,0.243,0.0778,0.0052,73.9,0.0111,0.0494,0.0459,0.0,15.0,2.142,4.193,3.217,1.751,False
2025-01-14,1043.0,0.144,speculative_mom,bullish,speculative_mom,macro_fx,0.699,0.794,0.0,0.309,0.0479,0.0029,76.9,0.0111,0.0511,0.0554,0.0,15.4,-0.024,1.222,1.342,-1.942,False
2025-01-15,1042.75,-0.024,speculative_mom,bullish,speculative_mom,oil_energy,0.752,0.788,0.0,0.302,0.0881,0.0077,75.8,0.011,0.0559,0.0619,0.0,15.9,-0.024,0.216,1.702,-2.997,False
2025-01-16,1019.0,-2.278,oil_energy,bullish,oil_energy,speculative_mom,0.435,0.713,0.0,0.0,0.0597,0.0039,60.9,0.0119,0.027,0.0433,0.0,16.3,-0.024,0.216,2.993,-2.997,False
2025-01-17,1034.0,1.472,speculative_mom,bullish,speculative_mom,oil_energy,0.672,0.776,0.0,0.0,0.0622,0.0024,68.1,0.012,0.0202,0.0864,0.0,16.8,-0.024,2.563,1.499,-4.836,False
2025-01-21,1067.25,3.216,macro_fx,bullish,macro_fx,speculative_mom,1.0,0.775,0.0,0.073,0.0267,-0.0103,73.6,0.0132,0.0247,0.1083,0.0,16.9,-0.024,2.563,-2.225,-4.836,False
2025-01-22,1056.0,-1.054,speculative_mom,bullish,speculative_mom,macro_fx,0.636,0.775,0.0,0.0,-0.0148,-0.0135,66.5,0.0134,0.0125,0.0836,0.0,16.9,0.9,-1.326,-2.675,-3.977,True
2025-01-23,1065.5,0.9,speculative_mom,bullish,speculative_mom,macro_fx,0.726,0.775,0.0,0.0,-0.0533,-0.0174,68.0,0.0134,0.0218,0.099,0.0,16.9,-0.915,-0.68,-3.332,-5.185,False
2025-01-24,1055.75,-0.915,macro_fx,bullish,macro_fx,speculative_mom,0.671,0.774,0.0,0.148,-0.0366,-0.0167,71.4,0.0135,0.0361,0.0825,0.0,16.9,-1.018,1.823,-1.871,-5.304,True
2025-01-27,1045.0,-1.018,oil_energy,bearish,oil_energy,macro_fx,0.665,0.746,0.0,0.0,-0.0858,-0.016,65.1,0.0137,0.0106,0.0577,0.0,16.6,0.0,1.823,-0.622,-4.522,False
2025-01-28,1045.0,0.0,speculative_mom,bearish,speculative_mom,oil_energy,0.501,0.779,0.0,0.2,-0.0624,-0.01,65.2,0.0137,-0.0208,0.0663,0.0,16.6,1.483,1.483,-1.268,-5.502,False
2025-01-29,1060.5,1.483,speculative_mom,bullish,speculative_mom,oil_energy,0.581,0.78,0.0,0.0,-0.0675,-0.0123,69.8,0.0138,0.0043,0.0799,0.0,16.5,-1.556,-1.037,-1.414,-6.011,False
2025-02-03,1058.25,1.56,speculative_mom,bullish,speculative_mom,macro_fx,0.562,0.789,0.0,0.0,-0.0196,0.0087,55.1,0.0132,0.0127,0.0787,0.0,15.8,1.583,-2.882,-2.551,-4.3,True
2025-02-04,1075.0,1.583,macro_fx,bearish,macro_fx,speculative_mom,0.865,0.791,0.0,0.0,-0.0263,0.0048,58.9,0.0133,0.0287,0.0831,0.0,15.7,1.583,-4.186,-4.698,-6.209,True
2025-02-06,1060.5,0.331,speculative_mom,bullish,speculative_mom,oil_energy,0.517,0.795,0.0,0.0,-0.0428,-0.0017,61.7,0.0137,0.0158,0.0739,0.0,15.4,-1.037,-2.074,-4.62,-4.785,False
2025-02-13,1030.0,0.219,macro_fx,bullish,macro_fx,speculative_mom,0.533,0.704,0.0,0.0,-0.0194,-0.006,40.4,0.0138,-0.0288,-0.0122,0.0,13.6,0.583,0.121,-1.917,-0.68,True
2025-02-14,1036.0,0.583,macro_fx,bullish,macro_fx,speculative_mom,0.624,0.595,0.0,0.2,-0.0041,-0.0094,46.5,0.0138,-0.0129,0.0167,0.0,13.3,0.241,-1.11,-3.499,-2.051,True
2025-02-20,1045.5,1.333,macro_fx,bullish,macro_fx,speculative_mom,0.697,0.657,0.0,0.2,0.0035,-0.0183,50.6,0.0134,0.0173,-0.0099,0.0,12.8,-0.574,-4.519,-4.663,-0.218,False
2025-02-21,1039.5,-0.574,oil_energy,bearish,oil_energy,macro_fx,0.555,0.59,0.0,0.2,-0.0398,-0.0125,49.0,0.0134,0.0092,-0.0244,0.0,12.8,-1.01,-5.339,-3.872,-0.218,False
2025-02-27,1022.75,-0.171,macro_fx,bearish,macro_fx,oil_energy,0.667,0.655,0.0,0.014,-0.0209,0.0018,29.3,0.012,-0.0218,-0.0356,0.0,13.3,-1.1,-2.249,-0.953,0.611,False
2025-03-03,998.25,-1.31,macro_fx,bearish,macro_fx,oil_energy,0.708,0.729,0.0,0.089,-0.0579,0.0039,25.5,0.0117,-0.0299,-0.042,0.0,12.9,-1.427,-1.077,0.902,4.358,False
2025-03-04,984.0,-1.427,macro_fx,bullish,macro_fx,speculative_mom,0.825,0.83,0.0,0.279,-0.0304,-0.0082,23.7,0.0116,-0.0458,-0.0702,0.0,12.7,1.397,1.296,1.804,5.285,False
2025-03-05,997.75,1.397,oil_energy,bearish,oil_energy,speculative_mom,0.522,0.761,0.0,0.0,-0.0621,-0.0081,36.5,0.0102,-0.0261,-0.0719,0.0,12.6,1.629,0.15,0.326,4.109,True
2025-03-06,1014.0,1.629,macro_fx,bullish,macro_fx,oil_energy,1.0,0.634,0.0,0.0,-0.0373,-0.0212,43.6,0.0106,-0.0086,-0.0407,0.0,12.4,-0.37,0.148,0.271,2.219,True
2025-03-07,1010.25,-0.37,macro_fx,bullish,macro_fx,speculative_mom,0.872,0.664,0.0,0.0,-0.023,-0.0242,39.5,0.0104,-0.0012,-0.0474,0.0,12.2,-1.039,0.247,1.262,1.905,True
2025-03-10,999.75,-1.039,macro_fx,bullish,macro_fx,oil_energy,1.0,0.662,0.0,0.2,-0.0614,-0.0311,35.2,0.0104,0.0015,-0.0474,0.0,12.4,-0.2,0.85,1.5,3.526,True
2025-03-11,997.75,-0.2,macro_fx,bullish,macro_fx,oil_energy,1.0,0.669,0.0,0.2,-0.0503,-0.0388,36.5,0.0103,0.014,-0.0493,0.0,12.4,-1.027,1.528,3.658,4.26,True
2025-03-12,987.5,-1.027,macro_fx,bullish,macro_fx,oil_energy,0.983,0.685,0.0,0.073,-0.0101,-0.0294,26.3,0.0104,-0.0103,-0.0537,0.0,12.5,0.937,2.253,4.253,6.633,False
2025-03-13,996.75,0.937,macro_fx,bullish,macro_fx,oil_energy,0.598,0.62,0.0,0.0,-0.0251,-0.0181,33.0,0.0102,-0.017,-0.0302,0.0,12.5,0.251,1.053,1.48,5.317,False
2025-03-14,999.25,0.251,macro_fx,bullish,macro_fx,oil_energy,0.628,0.586,0.0,0.0,0.0131,-0.0191,37.4,0.0099,-0.0109,-0.0299,0.0,12.6,1.626,0.25,-2.227,5.279,True
2025-03-31,1014.75,-0.806,oil_energy,bullish,oil_energy,speculative_mom,0.577,0.632,0.0,0.0,0.0472,0.0035,59.2,0.0091,0.0074,0.0165,0.0,11.2,1.922,-0.197,1.996,5.174,True
2025-04-01,1034.25,1.922,speculative_mom,bullish,speculative_mom,oil_energy,0.447,0.813,0.0,0.168,0.0428,0.0016,73.0,0.0098,0.0324,0.0511,0.0,11.4,-0.459,-0.508,0.58,3.167,False
2025-04-02,1029.5,-0.459,speculative_mom,bullish,speculative_mom,macro_fx,0.393,0.774,0.0,0.0,0.0376,-0.0043,66.8,0.0097,0.0285,0.0318,0.0,11.6,-0.459,1.287,2.283,2.113,True
2025-04-03,1011.5,-1.748,macro_fx,bullish,macro_fx,oil_energy,1.0,0.545,0.0,0.0,-0.0297,-0.0203,55.4,0.0099,-0.0052,-0.0025,0.0,11.8,-0.459,1.287,3.782,2.113,True
2025-04-04,977.0,-3.411,oil_energy,bearish,oil_energy,macro_fx,1.0,0.84,0.0,0.15,-0.11,-0.0146,35.3,0.0116,-0.045,-0.0329,0.0,12.0,-0.459,1.287,7.677,2.113,True
2025-04-07,983.0,0.614,oil_energy,bearish,oil_energy,speculative_mom,0.969,0.749,0.0,0.104,-0.1319,-0.0078,38.9,0.0116,-0.0313,-0.0168,0.0,11.6,0.992,5.671,5.9,7.121,False
2025-04-08,992.75,0.992,oil_energy,bearish,oil_energy,speculative_mom,1.0,0.823,0.0,0.134,-0.141,-0.0104,44.4,0.0117,-0.0401,-0.005,0.0,11.5,2.015,4.407,4.231,7.051,False
2025-04-09,1012.75,2.015,oil_energy,bearish,oil_energy,macro_fx,0.902,0.67,0.0,0.2,-0.1277,-0.0126,49.9,0.0123,-0.0163,0.0256,0.0,11.4,1.605,1.654,2.715,5.406,False
2025-04-10,1029.0,1.605,macro_fx,bullish,macro_fx,oil_energy,1.0,0.699,0.0,0.0,-0.1563,-0.0325,55.7,0.0127,0.0173,0.0324,0.0,11.3,1.336,0.583,1.919,3.037,True
2025-04-11,1042.75,1.336,macro_fx,bullish,macro_fx,oil_energy,1.0,0.851,0.0,0.2,-0.1424,-0.0388,59.9,0.0127,0.0673,0.0435,0.0,11.2,-0.096,-0.24,-0.456,1.894,False
2025-04-14,1041.75,-0.096,speculative_mom,bullish,speculative_mom,macro_fx,0.763,0.828,0.0,0.199,-0.081,-0.0238,61.5,0.0124,0.0598,0.0258,0.0,12.9,-0.552,1.08,-0.672,0.648,True
2025-04-15,1036.0,-0.552,macro_fx,bullish,macro_fx,speculative_mom,0.809,0.821,0.0,0.145,-0.0106,-0.0272,59.7,0.0121,0.0436,0.023,0.0,13.4,0.265,1.327,-0.531,1.52,False
2025-04-16,1038.75,0.265,macro_fx,bullish,macro_fx,oil_energy,1.0,0.703,0.0,0.0,0.0292,-0.0376,56.6,0.0119,0.0257,0.0303,0.0,14.0,-0.217,1.276,-0.193,0.289,True
2025-04-17,1036.5,-0.217,macro_fx,bullish,macro_fx,oil_energy,1.0,0.612,0.0,0.0,0.0856,-0.0348,54.2,0.0116,0.0073,0.0232,0.0,14.6,-0.675,0.434,0.724,-0.289,True
2025-04-21,1029.5,-0.675,macro_fx,bullish,macro_fx,oil_energy,1.0,0.579,0.0,0.2,0.0117,-0.0449,54.6,0.0116,-0.0127,0.0196,0.0,15.8,0.534,0.51,3.545,1.093,False
2025-04-22,1035.0,0.534,oil_energy,bullish,oil_energy,macro_fx,0.544,0.608,0.0,0.2,0.0706,-0.0193,50.3,0.0115,-0.0065,0.0276,0.0,16.1,0.507,0.507,3.116,0.966,False
2025-04-23,1040.25,0.507,macro_fx,bearish,macro_fx,oil_energy,0.718,0.649,0.0,0.0,0.0125,0.0006,53.6,0.0115,0.0041,0.0384,0.0,16.3,1.226,0.817,2.571,1.106,False
2025-04-30,1034.75,-0.6,oil_energy,bearish,oil_energy,macro_fx,0.599,0.469,0.0,0.2,-0.0772,0.0121,61.6,0.0113,-0.0053,0.0005,0.0,17.6,0.532,0.894,2.706,0.725,False
2025-05-01,1040.25,0.532,macro_fx,bearish,macro_fx,oil_energy,0.599,0.514,0.0,0.2,-0.0788,0.0134,56.7,0.0113,-0.0121,0.0104,0.0,17.7,0.817,0.894,2.62,0.725,False
2025-05-05,1038.0,-1.025,oil_energy,bearish,oil_energy,speculative_mom,0.567,0.727,0.0,0.2,-0.0901,0.0054,47.9,0.0115,-0.0133,0.0624,0.0,17.2,-0.313,2.794,2.36,3.468,True
2025-05-06,1034.75,-0.313,oil_energy,bearish,oil_energy,macro_fx,0.595,0.688,0.0,0.2,-0.0624,-0.0023,49.3,0.0115,-0.006,0.0526,0.0,16.9,-0.411,1.595,1.329,3.866,True
2025-05-08,1036.75,0.607,macro_fx,bearish,macro_fx,oil_energy,0.779,0.575,0.0,0.2,-0.0084,0.0141,50.1,0.0115,-0.0034,0.0237,0.0,16.5,0.699,1.35,0.482,2.122,False
2025-05-12,1066.0,2.107,macro_fx,bearish,macro_fx,speculative_mom,1.0,0.698,0.0,0.0,0.0457,0.0154,64.3,0.0118,0.027,0.0223,0.0,16.4,0.699,0.862,-2.369,0.263,False
2025-05-13,1067.25,0.117,oil_energy,bullish,oil_energy,macro_fx,0.674,0.733,0.0,0.105,0.0923,0.01,62.9,0.0117,0.0314,0.0245,0.0,16.5,-0.023,0.023,-2.085,-4.17,False
2025-05-14,1067.0,-0.023,oil_energy,bullish,oil_energy,speculative_mom,0.755,0.764,0.0,0.118,0.1054,0.0121,57.6,0.0112,0.0354,0.0299,0.0,16.5,-1.476,-0.633,-1.429,-3.679,True
2025-05-15,1051.25,-1.476,macro_fx,bearish,macro_fx,oil_energy,0.503,0.582,0.0,0.0,0.0428,0.0165,50.7,0.0115,0.014,0.012,0.0,16.6,-0.119,1.07,0.571,-2.568,False
2025-05-16,1050.0,-0.119,oil_energy,bullish,oil_energy,macro_fx,0.546,0.532,0.0,0.0,0.0761,0.0149,49.0,0.011,0.0057,0.013,0.0,16.6,0.071,-0.143,0.571,-2.405,False
2025-05-21,1062.75,0.926,macro_fx,bullish,macro_fx,oil_energy,0.59,0.587,0.0,0.2,-0.0061,-0.0219,62.0,0.0087,-0.004,0.0216,0.0,15.4,0.447,-2.752,-1.929,-2.917,True
2025-05-23,1060.25,-0.679,macro_fx,bullish,macro_fx,speculative_mom,0.592,0.572,0.0,0.0,-0.0257,-0.0191,62.9,0.0077,0.0098,0.01,0.0,14.9,0.212,-1.438,0.896,-4.527,True
2025-06-09,1056.0,-0.118,oil_energy,bullish,oil_energy,speculative_mom,0.5,0.67,0.0,0.0,0.0714,-0.0034,53.0,0.0078,0.0218,0.0115,0.0,15.2,0.166,1.776,-2.959,-4.759,False
2025-06-11,1050.5,-0.685,oil_energy,bullish,oil_energy,macro_fx,0.816,0.528,0.0,0.2,0.0901,-0.0007,42.7,0.0076,0.0053,-0.0157,0.0,15.0,-0.785,0.785,0.547,-4.926,True
2025-06-13,1069.75,2.639,oil_energy,bullish,oil_energy,macro_fx,1.0,0.586,0.0,0.0,0.1612,-0.0062,54.4,0.009,0.0118,0.0176,0.0,14.9,-0.785,0.432,-4.253,-5.133,True
2025-06-16,1069.75,0.0,oil_energy,bullish,oil_energy,speculative_mom,0.863,0.588,0.0,0.0,0.1326,-0.0075,53.4,0.0089,0.013,0.0188,0.0,15.5,0.397,-4.394,-5.375,-9.535,True
2025-06-17,1074.0,0.397,oil_energy,bullish,oil_energy,macro_fx,1.0,0.605,0.0,0.0,0.1589,-0.0037,63.4,0.0087,0.0154,0.0221,0.0,15.7,0.07,-4.306,-5.726,-10.452,False
2025-06-18,1074.75,0.07,oil_energy,bullish,oil_energy,speculative_mom,0.952,0.668,0.0,0.0,0.1509,-0.0003,62.4,0.0087,0.0231,0.0207,0.0,15.8,-0.628,-4.699,-6.583,-10.514,False
2025-06-20,1068.0,-0.628,oil_energy,bullish,oil_energy,speculative_mom,0.951,0.675,0.0,0.0,0.1531,-0.0034,64.6,0.0087,0.0247,0.0049,0.0,16.2,-0.866,-4.05,-6.648,-9.27,False
2025-06-23,1058.75,-0.866,oil_energy,bullish,oil_energy,macro_fx,1.0,0.528,0.0,0.0,0.0053,-0.0021,63.9,0.0088,-0.0103,-0.0082,0.0,16.0,-1.133,-4.05,-6.021,-8.477,False
2025-06-24,1046.75,-1.133,oil_energy,bearish,oil_energy,macro_fx,0.927,0.625,0.0,0.0,-0.0539,-0.0006,53.1,0.009,-0.0215,-0.0127,0.0,15.9,-2.054,0.908,-3.176,-8.144,True
